name,iata_code,iso_country,iso_region,municipality,type,scheduled_service,latitude_deg,longitude_deg
Utila Airport,UII,HN,HN-IB,Utila Island,small_airport,yes,16.1131,-86.880302
Yoro Airport,ORO,HN,HN-YO,Yoro,small_airport,no,15.1275,-87.135
Mainoru Airstrip,MIZ,AU,AU-NT,Mainoru,small_airport,no,-14.0533,134.0942
Moki Airport,MJJ,PG,PG-MPM,Moki,small_airport,no,-5.7181,145.2404
Maganja da Costa Airport,MJS,MZ,MZ-Q,Maganja,small_airport,no,-17.3087,37.5
Ian Fleming International Airport,OCJ,JM,JM-05,Boscobel,medium_airport,yes,18.404079,-76.969754
Norman Manley International Airport,KIN,JM,JM-01,Kingston,large_airport,yes,17.935699462890625,-76.7874984741211
Sangster International Airport,MBJ,JM,JM-08,Montego Bay,large_airport,yes,18.50342,-77.91323
Ken Jones Airport,POT,JM,JM-04,Ken Jones,medium_airport,no,18.1987991333,-76.53450012210001
Negril Airport,NEG,JM,JM-09,Negril,small_airport,no,18.341712,-78.334164
Tinson Pen Airport,KTP,JM,JM-02,Tinson Pen,medium_airport,yes,17.98859977722168,-76.82379913330078
Mili Island Airport,MIJ,MH,MH-MIL,Mili Island,small_airport,yes,6.084754,171.731419
Hinthada Airport,HEB,MM,MM-07,Hinthada,small_airport,no,17.633329391500002,95.4666976929
Aeródromo de Cupul,TZM,MX,MX-YUC,Tizimin,small_airport,no,21.155716,-88.172918
General Juan N. Álvarez International Airport,ACA,MX,MX-GRO,Acapulco,large_airport,yes,16.757126,-99.753113
Del Norte International Airport,NTR,MX,MX-NLE,Monterrey,medium_airport,no,25.865601,-100.237
Jesús Terán Peredo International Airport,AGU,MX,MX-AGU,Aguascalientes,medium_airport,yes,21.699589,-102.318372
Bahías de Huatulco International Airport,HUX,MX,MX-OAX,Huatulco,medium_airport,yes,15.774909,-96.260319
Cananea National Airport,CNA,MX,MX-SON,Cananea,small_airport,no,31.06615,-110.097878
General Mariano Matamoros International Airport,CVJ,MX,MX-MOR,Temixco,medium_airport,no,18.833922,-99.261818
Ciudad Acuña New International Airport,ACN,MX,MX-COA,Ciudad Acuña,small_airport,no,29.333662,-101.100555
Ciudad del Carmen International Airport,CME,MX,MX-CAM,Ciudad del Carmen,medium_airport,yes,18.65369987487793,-91.79900360107422
Aeropuerto Municipal de Nuevo Casas Grandes,NCG,MX,MX-CHH,Nuevo Casas Grandes,small_airport,no,30.3974,-107.875
Bachigualato Federal International Airport,CUL,MX,MX-SIN,Culiacán,large_airport,yes,24.76504,-107.475228
Chetumal International Airport,CTM,MX,MX-ROO,Chetumal,medium_airport,yes,18.504985,-88.328018
Ciudad Obregón International Airport,CEN,MX,MX-SON,Ciudad Obregón,medium_airport,yes,27.39259910583496,-109.83300018310548
San Antonio Copalar Airport,CJT,MX,MX-CHP,Comitán,small_airport,no,16.176701,-92.050598
Ingeniero Alberto Acuña Ongay International Airport,CPE,MX,MX-CAM,Campeche,large_airport,yes,19.815969,-90.500125
Abraham González International Airport,CJS,MX,MX-CHH,Ciudad Juárez,large_airport,yes,31.636673,-106.428533
Chichén Itzá International Airport,CZA,MX,MX-YUC,Tinúm,small_airport,no,20.6413,-88.446198
General Roberto Fierro Villalobos International Airport,CUU,MX,MX-CHH,Chihuahua,large_airport,yes,28.702649,-105.963764
General Pedro Jose Mendez International Airport,CVM,MX,MX-TAM,Ciudad Victoria,large_airport,yes,23.7033,-98.956497
Captain Rogelio Castillo National Airport,CYW,MX,MX-GUA,Celaya,medium_airport,no,20.545998,-100.886539
Cozumel International Airport,CZM,MX,MX-ROO,Cozumel,large_airport,yes,20.514922,-86.928538
Ciudad Constitución National Airport,CUA,MX,MX-BCS,Comondú,small_airport,yes,25.053801,-111.614998
Ciudad Mante Los Huastecas National Airport,MMC,MX,MX-TAM,Ciudad Mante,small_airport,no,22.738957,-99.018516
General Guadalupe Victoria International Airport,DGO,MX,MX-DUR,Durango,large_airport,yes,24.125468,-104.527938
Amado Nervo National Airport,TPQ,MX,MX-NAY,Tepic,medium_airport,yes,21.419833,-104.842472
Ensenada International Airport / El Ciprés Air Base,ESE,MX,MX-BCN,Ensenada,medium_airport,no,31.794516,-116.602384
Guadalajara International Airport,GDL,MX,MX-JAL,Guadalajara,large_airport,yes,20.523342,-103.310108
General José María Yáñez International Airport,GYM,MX,MX-SON,Guaymas,medium_airport,yes,27.9689998626709,-110.9250030517578
Guerrero Negro Airport,GUB,MX,MX-BCN,San Quintín,small_airport,yes,28.0261,-114.024002
Tehuacán National Airport,TCN,MX,MX-PUE,Tehuacán,small_airport,no,18.49722,-97.42011
General Ignacio L. Pesqueira International Airport,HMO,MX,MX-SON,Hermosillo,large_airport,yes,29.092811,-111.053015
Licenciado Miguel de la Madrid International Airport,CLQ,MX,MX-COL,Colima,medium_airport,yes,19.277,-103.577002
Isla Mujeres National Airport,ISJ,MX,MX-ROO,Isla Mujeres,small_airport,no,21.245962,-86.740365
Plan De Guadalupe International Airport,SLW,MX,MX-COA,Saltillo,large_airport,yes,25.53786,-100.928346
General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,IZT,MX,MX-OAX,Ixtepec,medium_airport,yes,16.445961,-95.093708
El Lencero Airport,JAL,MX,MX-VER,Emiliano Zapata,medium_airport,no,19.475107,-96.797008
Jorge Jiménez Cantú National Airport,AZP,MX,MX-MEX,Atizapán de Zaragoza,small_airport,no,19.574155,-99.291183
Lázaro Cárdenas Airport,LZC,MX,MX-MIC,Lázaro Cárdenas,medium_airport,no,18.001672,-102.220316
Valle del Fuerte International Airport,LMM,MX,MX-SIN,Los Mochis,medium_airport,yes,25.685503,-109.081159
Guanajuato International Airport,BJX,MX,MX-GUA,Silao,large_airport,yes,20.992695,-101.480284
Manuel Márquez de León International Airport,LAP,MX,MX-BCS,La Paz,medium_airport,yes,24.072331,-110.362662
Loreto International Airport,LTO,MX,MX-BCS,Loreto,large_airport,yes,25.989549,-111.348408
General Servando Canales International Airport,MAM,MX,MX-TAM,Matamoros,medium_airport,yes,25.7698993683,-97.5252990723
Manuel Crescencio Rejón International Airport,MID,MX,MX-YUC,Mérida,large_airport,yes,20.930485,-89.645462
Mulege Airport,MUG,MX,MX-BCS,Mulege,small_airport,no,26.905347,-111.970725
General Rodolfo Sánchez Taboada International Airport,MXL,MX,MX-BCN,Mexicali,medium_airport,yes,32.630629,-115.242805
General Francisco J. Mujica International Airport,MLM,MX,MX-MIC,Morelia,large_airport,yes,19.849899,-101.025002
Minatitlán/Coatzacoalcos International Airport,MTT,MX,MX-VER,Cosoleacaque,medium_airport,yes,18.103399,-94.580704
Monclova International Airport,LOV,MX,MX-COA,Monclova,medium_airport,no,26.9557,-101.470001
Benito Juárez International Airport,MEX,MX,MX-DIF,Ciudad de México,large_airport,yes,19.435137,-99.071328
Monterrey International Airport,MTY,MX,MX-NLE,Monterrey,large_airport,yes,25.778521,-100.106989
General Rafael Buelna International Airport,MZT,MX,MX-SIN,Mazatlàn,large_airport,yes,23.162823,-106.264517
Nogales International Airport,NOG,MX,MX-SON,Nogales,medium_airport,no,31.225756,-110.976934
Quetzalcóatl International Airport,NLD,MX,MX-TAM,Nuevo Laredo,large_airport,yes,27.443899,-99.570503
Xoxocotlán International Airport,OAX,MX,MX-OAX,Oaxaca,large_airport,yes,16.998773,-96.726092
El Tajín National Airport,PAZ,MX,MX-VER,Poza Rica,medium_airport,yes,20.6026992798,-97.4608001709
Hermanos Serdán International Airport,PBC,MX,MX-PUE,Puebla,large_airport,yes,19.158465,-98.371582
Mar de Cortés International Airport,PPE,MX,MX-SON,Puerto Peñasco,small_airport,yes,31.351987,-113.305177
Piedras Negras International Airport,PDS,MX,MX-COA,Piedras Negras,medium_airport,yes,28.627873,-100.53524
Punta Colorada Airport,PCO,MX,MX-BCS,La Ribera,small_airport,no,23.575011,-109.535826
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,UPN,MX,MX-MIC,Uruapan,medium_airport,yes,19.3967,-102.039001
Palenque International Airport,PQM,MX,MX-CHP,Palenque,small_airport,no,17.533153,-92.015484
Puerto Vallarta International Airport,PVR,MX,MX-JAL,Puerto Vallarta,large_airport,yes,20.679913,-105.254391
Puerto Escondido International Airport,PXM,MX,MX-OAX,Puerto Escondido,medium_airport,yes,15.876808,-97.0891
Querétaro Intercontinental Airport,QRO,MX,MX-QUE,Querétaro,large_airport,yes,20.618779,-100.186449
General Lucio Blanco International Airport,REX,MX,MX-TAM,Reynosa,medium_airport,yes,26.0089,-98.2285
Los Cabos International Airport,SJD,MX,MX-BCS,San José del Cabo,large_airport,yes,23.151919,-109.720731
San Felipe International Airport,SFH,MX,MX-BCN,Mexicali,small_airport,no,30.93006,-114.808459
Cabo San Lucas International Airport,CSW,MX,MX-BCS,Cabo San Lucas,medium_airport,yes,22.949072,-109.939479
General Felipe Ángeles International Airport,NLU,MX,MX-MEX,Mexico City,large_airport,yes,19.7357,-99.0257
Ponciano Arriaga International Airport,SLP,MX,MX-SLP,San Luis Potosí,large_airport,yes,22.260857,-100.93494
Estación Aeronaval de Salina Cruz,SCX,MX,MX-OAX,Salina Cruz,small_airport,no,16.212601,-95.201599
Francisco Sarabia Tinoco International Airport,TRC,MX,MX-COA,Torreón,large_airport,yes,25.562265,-103.404608
Angel Albino Corzo International Airport,TGZ,MX,MX-CHP,Tuxtla Gutiérrez,large_airport,yes,16.561611,-93.025731
General Abelardo L. Rodriguez International Airport,TIJ,MX,MX-BCN,Tijuana,large_airport,yes,32.541043,-116.969976
Felipe Carrillo Puerto International Airport Tulum,TQO,MX,MX-ROO,Tulum,large_airport,yes,20.172098,-87.660272
General Francisco Javier Mina International Airport,TAM,MX,MX-TAM,Tampico,medium_airport,yes,22.2964000702,-97.8658981323
Tamuín National Airport,TSL,MX,MX-SLP,Tamuín,small_airport,no,22.0383,-98.806502
Adolfo López Mateos International Airport,TLC,MX,MX-MEX,Toluca,large_airport,yes,19.3369,-99.56583
Tapachula International Airport,TAP,MX,MX-CHP,Tapachula,medium_airport,yes,14.794549,-92.369871
Base Aeronaval de Tulum,TUY,MX,MX-ROO,Tulum,small_airport,no,20.227301,-87.438203
Cancún International Airport,CUN,MX,MX-ROO,Cancún,large_airport,yes,21.040817,-86.87347
Mal Airport,MMV,PG,PG-MRL,Mal Island,small_airport,no,-1.39139,144.17131
Carlos Rovirosa Pérez International Airport,VSA,MX,MX-TAB,Villahermosa,large_airport,yes,17.994283,-92.818199
General Heriberto Jara International Airport,VER,MX,MX-VER,Veracruz,large_airport,yes,19.139589,-96.188602
General Leobardo C. Ruiz International Airport,ZCL,MX,MX-ZAC,Zacatecas,large_airport,yes,22.894942,-102.687154
Ixtapa-Zihuatanejo International Airport,ZIH,MX,MX-GRO,Ixtapa,medium_airport,yes,17.601771,-101.460629
Zamora Airport,ZMM,MX,MX-MIC,Zamora,small_airport,no,20.045,-102.276001
Playa de Oro International Airport,ZLO,MX,MX-COL,Manzanillo,medium_airport,yes,19.1448,-104.558998
Bluefields Airport,BEF,NI,NI-AS,Bluefields,medium_airport,yes,11.991,-83.774101
San Pedro Airport,BZA,NI,NI-AN,Bonanza,small_airport,no,14.031524,-84.624311
Costa Esmeralda Airport,ECI,NI,NI-RI,Tola,small_airport,no,11.427542,-86.033361
Corn Island Airport,RNI,NI,NI-AS,Corn Island,small_airport,no,12.174785,-83.059445
Augusto C. Sandino (Managua) International Airport,MGA,NI,NI-MN,Managua,medium_airport,yes,12.14150047302246,-86.16819763183594
Maron Island Airport,MNP,PG,PG-MRL,Hermit Islands,small_airport,no,-1.550403,145.017504
Puerto Cabezas Airport,PUZ,NI,NI-AN,Puerto Cabezas,medium_airport,yes,14.047200202941896,-83.38670349121094
Rosita Airport,RFS,NI,NI-AN,La Rosita,small_airport,no,13.889699935913086,-84.40889739990234
San Carlos Airport,NCR,NI,NI-SJ,San Carlos,small_airport,no,11.13556,-84.768727
Siuna,SIU,NI,NI-AN,Siuna,small_airport,no,13.727222,-84.777779
Waspam Airport,WSP,NI,NI-AN,Waspam,small_airport,no,14.7392,-83.969398
Maleo Airport,MOH,ID,ID-ST,Morowali,small_airport,yes,-2.201143,121.662884
Moses Point Airport,MOS,US,US-AK,Elim,small_airport,no,64.694116,-162.060699
Bocas del Toro International Airport,BOC,PA,PA-1,Isla Colón,medium_airport,yes,9.34085,-82.250801
Alonso Valderrama Airport,CTD,PA,PA-6,Chitré,medium_airport,yes,7.98784,-80.409837
Changuinola Captain Manuel Niño International Airport,CHX,PA,PA-1,Changuinola,medium_airport,yes,9.458962,-82.515062
Enrique Malek International Airport,DAV,PA,PA-4,David,large_airport,yes,8.388983,-82.436425
Enrique Adolfo Jimenez Airport,ONX,PA,PA-3,Colón,medium_airport,yes,9.35664,-79.867401
Panamá Pacífico International Airport,BLB,PA,PA-10,Panamá City,small_airport,yes,8.91479,-79.599602
Mamitupu Airport,MPI,PA,PA-GY,Mamitupu,small_airport,no,9.1851,-77.9841
Jaqué Airport,JQE,PA,PA-5,Jaqué,small_airport,no,7.51778,-78.157204
Marcos A. Gelabert International Airport,PAC,PA,PA-8,Albrook,medium_airport,yes,8.97334,-79.555603
Puerto Obaldía Airport,PUE,PA,PA-GY,Puerto Obaldía,small_airport,no,8.668813,-77.417399
Capt. J. Montenegro Airport,PDM,PA,PA-7,Pedasí,small_airport,yes,7.534801,-80.043347
Ruben Cantu Airport,SYP,PA,PA-9,Santiago,medium_airport,no,8.085599899291992,-80.94529724121094
Scarlett Martinez International Airport,RIH,PA,PA-2,Río Hato,small_airport,yes,8.375880241394,-80.127899169922
Tocumen International Airport,PTY,PA,PA-8,Tocumen,large_airport,yes,9.07136,-79.383499
El Porvenir Airport,PVE,PA,PA-GY,El Porvenir,small_airport,no,9.559212,-78.946631
Wannukandi Airport,NBL,PA,PA-GY,San Blas,small_airport,no,9.273476,-78.139848
La Fortuna Arenal Airport,FON,CR,CR-A,La Fortuna,medium_airport,yes,10.469311,-84.579073
Buenos Aires Airport,BAI,CR,CR-P,Punta Arenas,medium_airport,no,9.163949,-83.330171
Barra del Colorado Airport,BCL,CR,CR-L,Pococi,medium_airport,no,10.7687,-83.585602
Barra del Tortuguero,TTQ,CR,CR-L,Tortuguero,small_airport,no,10.569,-83.5149
Coto 47 Airport,OTR,CR,CR-P,Corredores,medium_airport,no,8.60156,-82.968754
Chacarita Airport,JAP,CR,CR-P,Puntarenas,small_airport,no,9.98141,-84.772697
Playa Samara/Carrillo Airport,PLD,CR,CR-G,Carrillo,small_airport,no,9.87051,-85.4814
Drake Bay Airport,DRK,CR,CR-P,Puntarenas,small_airport,no,8.71889019012,-83.6417007446
Flamingo Airport,FMG,CR,CR-G,Brasilito,small_airport,no,10.41860008239746,-85.78269958496094
Golfito Airport,GLF,CR,CR-P,Golfito,medium_airport,yes,8.65401,-83.182198
Guapiles Airport,GPL,CR,CR-L,Pococi,medium_airport,no,10.2172002792,-83.79699707030001
Islita Airport,PBP,CR,CR-G,Nandayure,small_airport,no,9.85611,-85.370796
Guanacaste Airport,LIR,CR,CR-G,Liberia,large_airport,yes,10.5933,-85.544403
Los Chiles Airport,LSL,CR,CR-A,Los Chiles,medium_airport,no,11.0353,-84.7061
Limon International Airport,LIO,CR,CR-L,Puerto Limon,medium_airport,yes,9.95796,-83.022003
Mojica Airport,CSC,CR,CR-G,Cañas,small_airport,no,10.4307003021,-85.17459869380001
Guanacaste Airport,NCT,CR,CR-G,Nicoya/Guanacate,small_airport,no,10.1394,-85.445801
Nosara Airport,NOB,CR,CR-G,Nicoya,medium_airport,yes,9.97649002075,-85.65299987790002
Juan Santamaría International Airport,SJO,CR,CR-A,San José (Alajuela),large_airport,yes,9.99386,-84.208801
Puerto Jimenez Airport,PJM,CR,CR-P,Puerto Jimenez,medium_airport,yes,8.533329963684082,-83.30000305175781
Palmar Sur Airport,PMZ,CR,CR-P,Palmar Sur,medium_airport,no,8.95103,-83.468597
Tobías Bolaños International Airport,SYQ,CR,CR-SJ,San Jose,medium_airport,yes,9.95705,-84.139801
Quepos Managua Airport,XQP,CR,CR-P,Quepos,medium_airport,yes,9.44316,-84.129799
Rio Frio / Progreso Airport,RFR,CR,CR-H,Rio Frio / Progreso,small_airport,no,10.327400207519531,-83.88760375976562
San Isidro del General Airport,IPZ,CR,CR-SJ,Pérez Zeledón,small_airport,no,9.348676,-83.712301
San Vito de Java Airport,TOO,CR,CR-P,Coto Brus,small_airport,no,8.826971,-82.958922
Moroak Airport,MRT,AU,AU-NT,Moroak,small_airport,no,-14.818133,133.700594
Tamarindo Airport,TNO,CR,CR-G,Tamarindo,small_airport,no,10.313500404358,-85.815498352051
Tambor Airport,TMU,CR,CR-P,Nicoya,small_airport,no,9.739307,-85.016199
Upala Airport,UPL,CR,CR-A,Upala,medium_airport,no,10.8922,-85.016197
Marigot Seaplane Base,MSB,MF,MF-U-A,Saint Martin,seaplane_base,no,18.0696,-63.087
El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,SAL,SV,SV-PA,San Salvador (San Luis Talpa),large_airport,yes,13.44447,-89.055784
Ilopango International Airport,ILS,SV,SV-SS,San Salvador,large_airport,yes,13.6995,-89.119904
Comino Heliport,JCO,MT,MT-13,Comino,heliport,no,36.01007,14.347306
Antoine-Simon International Airport,CYA,HT,HT-SD,Les Cayes,medium_airport,yes,18.271099,-73.7883
Cap Haitien International Airport,CAP,HT,HT-ND,Cap Haitien,large_airport,yes,19.725547,-72.20071
Metro Field,MTX,US,US-AK,Fairbanks,small_airport,no,64.80680084229999,-147.761993408
Jacmel Airport,JAK,HT,HT-SE,Jacmel,medium_airport,no,18.2411,-72.518501
Jérémie Airport,JEE,HT,HT-GA,Carrefour Sanon,medium_airport,yes,18.663099,-74.170303
Toussaint Louverture International Airport,PAP,HT,HT-OU,Port-au-Prince,large_airport,yes,18.580023,-72.292596
Port-de-Paix Airport,PAX,HT,HT-NO,Port-de-Paix,medium_airport,no,19.934045,-72.84801
Montepuez Airport,MTU,MZ,MZ-P,Montepuez,small_airport,no,-13.121899604797363,39.05279922485352
Agalega Island Airstrip,AHG,MU,MU-AG,Vingt Cinq,small_airport,no,-10.3731,56.609798
Gustavo Rizo Airport,BCA,CU,CU-14,Baracoa,medium_airport,yes,20.365299224853516,-74.5062026977539
Las Brujas Airport,BWW,CU,CU-07,Cayo Santa Maria,small_airport,no,22.6213,-79.147202
Carlos Manuel de Cespedes Airport,BYM,CU,CU-12,Bayamo,medium_airport,yes,20.3964,-76.621399
Máximo Gómez Airport,AVI,CU,CU-08,Ciro Redondo,medium_airport,no,22.0271,-78.789597
Jardines Del Rey Airport,CCC,CU,CU-08,Cayo Coco,medium_airport,yes,22.4610004425,-78.32839965820001
Jaime Gonzalez Airport,CFG,CU,CU-06,Cienfuegos,medium_airport,yes,22.149999618530273,-80.41419982910156
Vilo Acuña International Airport,CYO,CU,CU-99,Cayo Largo del Sur,medium_airport,yes,21.6165008545,-81.5459976196
Ignacio Agramonte International Airport,CMW,CU,CU-09,Camaguey,large_airport,yes,21.419909,-77.848039
Antonio Maceo International Airport,SCU,CU,CU-13,Santiago,large_airport,yes,19.97474,-75.835504
Leeward Point Field,NBW,CU,CU-14,Guantanamo Bay Naval Station,medium_airport,no,19.9065,-75.2071
Mariana Grajales Airport,GAO,CU,CU-14,Guantánamo,medium_airport,no,20.0853,-75.158302
José Martí International Airport,HAV,CU,CU-03,Havana,large_airport,yes,22.989200592041016,-82.40910339355469
Frank Pais International Airport,HOG,CU,CU-11,Holguin,large_airport,yes,20.785148,-76.315526
Kawama Airport,VRO,CU,CU-04,Santa Marta,medium_airport,no,23.124001,-81.301598
Alfredo Noa Díaz Airport,UMA,CU,CU-14,Maisí,small_airport,no,20.242374,-74.148268
Mayajigua Airport,MJG,CU,CU-07,Mayajigua,small_airport,no,22.23080062866211,-79.06220245361328
Orestes Acosta Airport,MOA,CU,CU-11,Moa,medium_airport,no,20.653900146484375,-74.92220306396484
Sierra Maestra International Airport,MZO,CU,CU-12,Manzanillo,medium_airport,yes,20.288605,-77.087545
Rafael Cabrera Airport,GER,CU,CU-99,Nueva Gerona,medium_airport,yes,21.834699630737305,-82.78379821777344
Playa Baracoa Airport,UPB,CU,CU-15,Havana,medium_airport,no,23.032801,-82.579399
Abel Santamaria International Airport,SNU,CU,CU-05,Santa Clara,large_airport,yes,22.492215,-79.943119
San Julián Air Base,SNJ,CU,CU-01,Sandino,medium_airport,no,22.100525,-84.157376
Siguanea Airport,SZJ,CU,CU-99,Isla de la Juventud,medium_airport,no,21.6425,-82.955101
Sancti Spiritus Airport,USS,CU,CU-07,Sancti Spiritus,small_airport,no,21.9704,-79.442703
Alberto Delgado Airport,TND,CU,CU-07,Trinidad,medium_airport,yes,21.7883,-79.9972
Juan Gualberto Gomez International Airport,VRA,CU,CU-04,Matanzas,large_airport,yes,23.034401,-81.435303
Hermanos Ameijeiras Airport,VTU,CU,CU-10,Las Tunas,medium_airport,yes,20.9876,-76.935799
Faresmaathoda Airport,FMT,MV,MV-28,Faresmaathodaa,small_airport,yes,0.192647,73.196755
Muli Airport,MUM,MV,MV-12,Muli,small_airport,no,2.911389,73.583611
Charles Kirkconnell International Airport,CYB,KY,KY-CB,West End,medium_airport,yes,19.687,-79.882797
Edward Bodden Little Cayman Airfield,LYB,KY,KY-LC,Blossom Village,medium_airport,no,19.660161,-80.088826
Owen Roberts International Airport,GCM,KY,KY-GC,George Town,large_airport,yes,19.292801,-81.357697
Motswari Airport,MWR,ZA,ZA-MP,Motswari Private Game Reserve,small_airport,no,-24.1903,31.3864
Mussau Airport,MWU,PG,PG-NIK,Mussau Island,small_airport,no,-1.45,149.7
Punta Abreojos Airport,AJS,MX,MX-BCS,Mulegé,small_airport,no,26.7272,-113.558998
Apatzingán - Pablo L. Sidar Airport,AZG,MX,MX-MIC,Apatzingán,small_airport,no,19.093399,-102.393997
Playa del Carmen National Airport,PCM,MX,MX-ROO,Playa del Carmen,small_airport,no,20.622499,-87.082199
Punta Chivato Airport,PCV,MX,MX-BCS,Mulegé,small_airport,no,27.069201,-111.961998
San Ignacio Airport,SGM,MX,MX-BCS,Mulegé,small_airport,no,27.296473,-112.938809
San Luis Río Colorado Airport,UAC,MX,MX-SON,San Luis Río Colorado,small_airport,no,32.445301,-114.797997
Álamos Airport,XAL,MX,MX-SON,Álamos,small_airport,no,27.039,-108.949021
Monticello Airport,MXC,US,US-UT,Monticello,small_airport,no,37.93243,-109.341225
Sungai Tekai Airport,GTK,MY,MY-01,Sungai Tekai,small_airport,no,2.64118,102.89297
Long Banga Airport,LBP,MY,MY-13,Long Banga,small_airport,yes,3.202138,115.401811
Sipitang Airport,SPT,MY,MY-12,Sipitang,small_airport,no,5.0833330154418945,115.5500030517578
Clarence A. Bain Airport,MAY,BS,BS-SA,Mangrove Cay,medium_airport,no,24.287701,-77.684601
